availability_id,outlet_id,menu_item_id,availability_date,batch_prepared_qty,sold_out_time,estimated_lost_orders
34114,2,13,2021-05-11,1,,0
34115,2,14,2021-05-11,1,,0
34116,2,15,2021-05-11,1,,0
34117,2,16,2021-05-11,1,,0
34118,2,17,2021-05-11,1,,0
34119,3,1,2021-05-11,1,,0
34120,3,2,2021-05-11,1,,0
34121,3,3,2021-05-11,1,,0
34122,3,4,2021-05-11,1,,0
34123,3,5,2021-05-11,1,,0
34124,3,6,2021-05-11,1,,0
34125,3,7,2021-05-11,1,,0
34126,3,8,2021-05-11,1,,0
34127,3,9,2021-05-11,1,,0
34128,3,10,2021-05-11,1,,0
34129,3,11,2021-05-11,1,,0
34130,3,12,2021-05-11,1,21:12:00,4
34131,3,13,2021-05-11,1,,0
34132,3,14,2021-05-11,1,,0
34133,3,15,2021-05-11,1,,0
34134,3,16,2021-05-11,1,,0
34135,3,17,2021-05-11,1,,0
34136,1,1,2021-05-12,1,,0
34137,1,2,2021-05-12,1,,0
34138,1,3,2021-05-12,1,,0
34139,1,4,2021-05-12,1,,0
34140,1,5,2021-05-12,1,19:42:00,5
34141,1,6,2021-05-12,1,,0
34142,1,7,2021-05-12,1,,0
34143,1,8,2021-05-12,1,,0
34144,1,9,2021-05-12,1,,0
34145,1,10,2021-05-12,1,,0
34146,1,11,2021-05-12,1,,0
34147,1,12,2021-05-12,1,,0
34148,1,13,2021-05-12,1,,0
34149,1,14,2021-05-12,1,,0
34150,1,15,2021-05-12,1,,0
34151,1,16,2021-05-12,1,,0
34152,1,17,2021-05-12,1,,0
34153,2,1,2021-05-12,1,,0
34154,2,2,2021-05-12,1,,0
34155,2,3,2021-05-12,1,,0
34156,2,4,2021-05-12,1,,0
34157,2,5,2021-05-12,1,,0
34158,2,6,2021-05-12,1,,0
34159,2,7,2021-05-12,1,,0
34160,2,8,2021-05-12,1,,0
34161,2,9,2021-05-12,1,,0
34162,2,10,2021-05-12,1,,0
34163,2,11,2021-05-12,1,22:05:00,4
34164,2,12,2021-05-12,1,,0
34165,2,13,2021-05-12,1,,0
34166,2,14,2021-05-12,1,,0
34167,2,15,2021-05-12,1,,0
34168,2,16,2021-05-12,1,,0
34169,2,17,2021-05-12,1,,0
34170,3,1,2021-05-12,1,,0
34171,3,2,2021-05-12,1,,0
34172,3,3,2021-05-12,1,,0
34173,3,4,2021-05-12,1,,0
34174,3,5,2021-05-12,1,,0
34175,3,6,2021-05-12,1,,0
34176,3,7,2021-05-12,1,,0
34177,3,8,2021-05-12,1,,0
34178,3,9,2021-05-12,1,,0
34179,3,10,2021-05-12,1,,0
34180,3,11,2021-05-12,1,,0
34181,3,12,2021-05-12,1,,0
34182,3,13,2021-05-12,1,,0
34183,3,14,2021-05-12,1,,0
34184,3,15,2021-05-12,1,,0
34185,3,16,2021-05-12,1,,0
34186,3,17,2021-05-12,1,,0
34187,1,1,2021-05-13,1,,0
34188,1,2,2021-05-13,1,,0
34189,1,3,2021-05-13,1,,0
34190,1,4,2021-05-13,1,,0
34191,1,5,2021-05-13,1,,0
34192,1,6,2021-05-13,1,,0
34193,1,7,2021-05-13,1,,0
34194,1,8,2021-05-13,1,,0
34195,1,9,2021-05-13,1,,0
34196,1,10,2021-05-13,1,,0
34197,1,11,2021-05-13,1,,0
34198,1,12,2021-05-13,1,,0
34199,1,13,2021-05-13,1,,0
34200,1,14,2021-05-13,1,22:03:00,6
34201,1,15,2021-05-13,1,,0
34202,1,16,2021-05-13,1,,0
34203,1,17,2021-05-13,1,,0
34204,2,1,2021-05-13,1,,0
34205,2,2,2021-05-13,1,,0
34206,2,3,2021-05-13,1,,0
34207,2,4,2021-05-13,1,,0
34208,2,5,2021-05-13,1,,0
34209,2,6,2021-05-13,1,,0
34210,2,7,2021-05-13,1,,0
34211,2,8,2021-05-13,1,,0
34212,2,9,2021-05-13,1,,0
34213,2,10,2021-05-13,1,,0
34214,2,11,2021-05-13,1,,0
34215,2,12,2021-05-13,1,,0
34216,2,13,2021-05-13,1,,0
34217,2,14,2021-05-13,1,,0
34218,2,15,2021-05-13,1,,0
34219,2,16,2021-05-13,1,,0
34220,2,17,2021-05-13,1,,0
34221,3,1,2021-05-13,1,,0
34222,3,2,2021-05-13,1,,0
34223,3,3,2021-05-13,1,,0
34224,3,4,2021-05-13,1,,0
34225,3,5,2021-05-13,1,,0
34226,3,6,2021-05-13,1,,0
34227,3,7,2021-05-13,1,,0
34228,3,8,2021-05-13,1,,0
34229,3,9,2021-05-13,1,,0
34230,3,10,2021-05-13,1,,0
34231,3,11,2021-05-13,1,,0
34232,3,12,2021-05-13,1,,0
34233,3,13,2021-05-13,1,,0
34234,3,14,2021-05-13,1,,0
34235,3,15,2021-05-13,1,,0
34236,3,16,2021-05-13,1,,0
34237,3,17,2021-05-13,1,,0
34238,1,1,2021-05-14,1,,0
34239,1,2,2021-05-14,1,,0
34240,1,3,2021-05-14,1,,0
34241,1,4,2021-05-14,1,,0
34242,1,5,2021-05-14,1,,0
34243,1,6,2021-05-14,1,,0
34244,1,7,2021-05-14,1,,0
34245,1,8,2021-05-14,1,,0
34246,1,9,2021-05-14,1,,0
34247,1,10,2021-05-14,1,,0
34248,1,11,2021-05-14,1,,0
34249,1,12,2021-05-14,1,,0
34250,1,13,2021-05-14,1,,0
34251,1,14,2021-05-14,1,,0
34252,1,15,2021-05-14,1,,0
34253,1,16,2021-05-14,1,,0
34254,1,17,2021-05-14,1,,0
34255,2,1,2021-05-14,1,,0
34256,2,2,2021-05-14,1,,0
34257,2,3,2021-05-14,1,,0
34258,2,4,2021-05-14,1,,0
34259,2,5,2021-05-14,1,,0
34260,2,6,2021-05-14,1,,0
34261,2,7,2021-05-14,1,,0
34262,2,8,2021-05-14,1,,0
34263,2,9,2021-05-14,1,,0
34264,2,10,2021-05-14,1,,0
34265,2,11,2021-05-14,1,,0
34266,2,12,2021-05-14,1,,0
34267,2,13,2021-05-14,1,,0
34268,2,14,2021-05-14,1,,0
34269,2,15,2021-05-14,1,,0
34270,2,16,2021-05-14,1,,0
34271,2,17,2021-05-14,1,,0
34272,3,1,2021-05-14,1,,0
34273,3,2,2021-05-14,1,,0
34274,3,3,2021-05-14,1,,0
34275,3,4,2021-05-14,1,,0
34276,3,5,2021-05-14,1,,0
34277,3,6,2021-05-14,1,,0
34278,3,7,2021-05-14,1,,0
34279,3,8,2021-05-14,1,,0
34280,3,9,2021-05-14,1,,0
34281,3,10,2021-05-14,1,,0
34282,3,11,2021-05-14,1,,0
34283,3,12,2021-05-14,1,,0
34284,3,13,2021-05-14,1,,0
34285,3,14,2021-05-14,1,,0
34286,3,15,2021-05-14,1,,0
34287,3,16,2021-05-14,1,,0
34288,3,17,2021-05-14,1,,0
34289,1,1,2021-05-15,2,,0
34290,1,2,2021-05-15,2,,0
34291,1,3,2021-05-15,2,19:43:00,6
34292,1,4,2021-05-15,1,,0
34293,1,5,2021-05-15,2,,0
34294,1,6,2021-05-15,1,,0
34295,1,7,2021-05-15,1,,0
34296,1,8,2021-05-15,2,,0
34297,1,9,2021-05-15,1,,0
34298,1,10,2021-05-15,1,,0
34299,1,11,2021-05-15,1,21:01:00,6
34300,1,12,2021-05-15,1,,0
34301,1,13,2021-05-15,1,,0
34302,1,14,2021-05-15,1,,0
34303,1,15,2021-05-15,1,,0
34304,1,16,2021-05-15,1,,0
34305,1,17,2021-05-15,1,,0
34306,2,1,2021-05-15,1,19:27:00,5
34307,2,2,2021-05-15,1,,0
34308,2,3,2021-05-15,1,,0
34309,2,4,2021-05-15,1,,0
34310,2,5,2021-05-15,1,,0
34311,2,6,2021-05-15,1,,0
34312,2,7,2021-05-15,1,,0
34313,2,8,2021-05-15,1,,0
34314,2,9,2021-05-15,1,,0
34315,2,10,2021-05-15,1,,0
34316,2,11,2021-05-15,1,,0
34317,2,12,2021-05-15,1,,0
34318,2,13,2021-05-15,1,,0
34319,2,14,2021-05-15,1,,0
34320,2,15,2021-05-15,1,,0
34321,2,16,2021-05-15,1,,0
34322,2,17,2021-05-15,1,,0
34323,3,1,2021-05-15,1,,0
34324,3,2,2021-05-15,1,,0
34325,3,3,2021-05-15,1,,0
34326,3,4,2021-05-15,1,,0
34327,3,5,2021-05-15,1,,0
34328,3,6,2021-05-15,1,,0
34329,3,7,2021-05-15,1,,0
34330,3,8,2021-05-15,1,,0
34331,3,9,2021-05-15,1,,0
34332,3,10,2021-05-15,1,,0
34333,3,11,2021-05-15,1,,0
34334,3,12,2021-05-15,1,,0
34335,3,13,2021-05-15,1,,0
34336,3,14,2021-05-15,1,22:43:00,2
34337,3,15,2021-05-15,1,,0
34338,3,16,2021-05-15,1,,0
34339,3,17,2021-05-15,1,,0
34340,1,1,2021-05-16,3,,0
34341,1,2,2021-05-16,3,,0
34342,1,3,2021-05-16,2,,0
34343,1,4,2021-05-16,2,,0
34344,1,5,2021-05-16,2,,0
34345,1,6,2021-05-16,1,,0
34346,1,7,2021-05-16,1,,0
34347,1,8,2021-05-16,2,,0
34348,1,9,2021-05-16,1,,0
34349,1,10,2021-05-16,1,,0
34350,1,11,2021-05-16,1,,0
34351,1,12,2021-05-16,1,,0
34352,1,13,2021-05-16,1,,0
34353,1,14,2021-05-16,1,,0
34354,1,15,2021-05-16,1,,0
34355,1,16,2021-05-16,1,,0
34356,1,17,2021-05-16,1,,0
34357,2,1,2021-05-16,3,,0
34358,2,2,2021-05-16,3,,0
34359,2,3,2021-05-16,2,,0
34360,2,4,2021-05-16,1,,0
34361,2,5,2021-05-16,2,,0
34362,2,6,2021-05-16,1,,0
34363,2,7,2021-05-16,1,,0
34364,2,8,2021-05-16,2,,0
34365,2,9,2021-05-16,1,,0
34366,2,10,2021-05-16,1,,0
34367,2,11,2021-05-16,1,,0
34368,2,12,2021-05-16,1,,0
34369,2,13,2021-05-16,1,,0
34370,2,14,2021-05-16,1,,0
34371,2,15,2021-05-16,1,,0
34372,2,16,2021-05-16,1,,0
34373,2,17,2021-05-16,1,,0
34374,3,1,2021-05-16,1,,0
34375,3,2,2021-05-16,1,,0
34376,3,3,2021-05-16,1,,0
34377,3,4,2021-05-16,1,,0
34378,3,5,2021-05-16,1,,0
34379,3,6,2021-05-16,1,,0
34380,3,7,2021-05-16,1,,0
34381,3,8,2021-05-16,1,,0
34382,3,9,2021-05-16,1,,0
34383,3,10,2021-05-16,1,,0
34384,3,11,2021-05-16,1,,0
34385,3,12,2021-05-16,1,,0
34386,3,13,2021-05-16,1,,0
34387,3,14,2021-05-16,1,,0
34388,3,15,2021-05-16,1,,0
34389,3,16,2021-05-16,1,,0
34390,3,17,2021-05-16,1,,0
34391,1,1,2021-05-17,1,,0
34392,1,2,2021-05-17,2,22:10:00,6
34393,1,3,2021-05-17,1,,0
34394,1,4,2021-05-17,1,,0
34395,1,5,2021-05-17,1,,0
34396,1,6,2021-05-17,1,,0
34397,1,7,2021-05-17,1,,0
34398,1,8,2021-05-17,1,,0
34399,1,9,2021-05-17,1,,0
34400,1,10,2021-05-17,1,,0
34401,1,11,2021-05-17,1,,0
34402,1,12,2021-05-17,1,,0
34403,1,13,2021-05-17,1,,0
34404,1,14,2021-05-17,1,,0
34405,1,15,2021-05-17,1,,0
34406,1,16,2021-05-17,1,,0
34407,1,17,2021-05-17,1,,0
34408,2,1,2021-05-17,1,,0
34409,2,2,2021-05-17,1,,0
34410,2,3,2021-05-17,1,,0
34411,2,4,2021-05-17,1,,0
34412,2,5,2021-05-17,1,,0
34413,2,6,2021-05-17,1,,0
34414,2,7,2021-05-17,1,,0
34415,2,8,2021-05-17,1,,0
34416,2,9,2021-05-17,1,,0
34417,2,10,2021-05-17,1,,0
34418,2,11,2021-05-17,1,,0
34419,2,12,2021-05-17,1,,0
34420,2,13,2021-05-17,1,,0
34421,2,14,2021-05-17,1,,0
34422,2,15,2021-05-17,1,,0
34423,2,16,2021-05-17,1,,0
34424,2,17,2021-05-17,1,,0
34425,3,1,2021-05-17,1,,0
34426,3,2,2021-05-17,1,,0
34427,3,3,2021-05-17,1,,0
34428,3,4,2021-05-17,1,,0
34429,3,5,2021-05-17,1,,0
34430,3,6,2021-05-17,1,,0
34431,3,7,2021-05-17,1,,0
34432,3,8,2021-05-17,1,,0
34433,3,9,2021-05-17,1,,0
34434,3,10,2021-05-17,1,,0
34435,3,11,2021-05-17,1,,0
34436,3,12,2021-05-17,1,,0
34437,3,13,2021-05-17,1,,0
34438,3,14,2021-05-17,1,,0
34439,3,15,2021-05-17,1,,0
34440,3,16,2021-05-17,1,,0
34441,3,17,2021-05-17,1,,0
34442,1,1,2021-05-18,1,,0
34443,1,2,2021-05-18,1,,0
34444,1,3,2021-05-18,1,,0
34445,1,4,2021-05-18,1,,0
34446,1,5,2021-05-18,1,,0
34447,1,6,2021-05-18,1,,0
34448,1,7,2021-05-18,1,,0
34449,1,8,2021-05-18,1,,0
34450,1,9,2021-05-18,1,,0
34451,1,10,2021-05-18,1,,0
34452,1,11,2021-05-18,1,,0
34453,1,12,2021-05-18,1,,0
34454,1,13,2021-05-18,1,,0
34455,1,14,2021-05-18,1,,0
34456,1,15,2021-05-18,1,,0
34457,1,16,2021-05-18,1,,0
34458,1,17,2021-05-18,1,,0
34459,2,1,2021-05-18,1,,0
34460,2,2,2021-05-18,1,,0
34461,2,3,2021-05-18,1,,0
34462,2,4,2021-05-18,1,,0
34463,2,5,2021-05-18,1,,0
34464,2,6,2021-05-18,1,,0
34465,2,7,2021-05-18,1,,0
34466,2,8,2021-05-18,1,,0
34467,2,9,2021-05-18,1,,0
34468,2,10,2021-05-18,1,,0
34469,2,11,2021-05-18,1,,0
34470,2,12,2021-05-18,1,,0
34471,2,13,2021-05-18,1,,0
34472,2,14,2021-05-18,1,,0
34473,2,15,2021-05-18,1,,0
34474,2,16,2021-05-18,1,,0
34475,2,17,2021-05-18,1,,0
34476,3,1,2021-05-18,1,,0
34477,3,2,2021-05-18,1,,0
34478,3,3,2021-05-18,1,,0
34479,3,4,2021-05-18,1,,0
34480,3,5,2021-05-18,1,,0
34481,3,6,2021-05-18,1,,0
34482,3,7,2021-05-18,1,,0
34483,3,8,2021-05-18,1,,0
34484,3,9,2021-05-18,1,,0
34485,3,10,2021-05-18,1,,0
34486,3,11,2021-05-18,1,,0
34487,3,12,2021-05-18,1,,0
34488,3,13,2021-05-18,1,,0
34489,3,14,2021-05-18,1,,0
34490,3,15,2021-05-18,1,,0
34491,3,16,2021-05-18,1,,0
34492,3,17,2021-05-18,1,,0
34493,1,1,2021-05-19,1,,0
34494,1,2,2021-05-19,1,,0
34495,1,3,2021-05-19,1,,0
34496,1,4,2021-05-19,1,,0
34497,1,5,2021-05-19,1,,0
34498,1,6,2021-05-19,1,,0
34499,1,7,2021-05-19,1,,0
34500,1,8,2021-05-19,1,,0
34501,1,9,2021-05-19,1,,0
34502,1,10,2021-05-19,1,,0
34503,1,11,2021-05-19,1,,0
34504,1,12,2021-05-19,1,,0
34505,1,13,2021-05-19,1,,0
34506,1,14,2021-05-19,1,,0
34507,1,15,2021-05-19,1,,0
34508,1,16,2021-05-19,1,,0
34509,1,17,2021-05-19,1,,0
34510,2,1,2021-05-19,1,,0
34511,2,2,2021-05-19,1,,0
34512,2,3,2021-05-19,1,,0
34513,2,4,2021-05-19,1,,0
34514,2,5,2021-05-19,1,,0
34515,2,6,2021-05-19,1,,0
34516,2,7,2021-05-19,1,,0
34517,2,8,2021-05-19,1,,0
34518,2,9,2021-05-19,1,,0
34519,2,10,2021-05-19,1,,0
34520,2,11,2021-05-19,1,20:29:00,5
34521,2,12,2021-05-19,1,,0
34522,2,13,2021-05-19,1,,0
34523,2,14,2021-05-19,1,,0
34524,2,15,2021-05-19,1,,0
34525,2,16,2021-05-19,1,,0
34526,2,17,2021-05-19,1,,0
34527,3,1,2021-05-19,1,,0
34528,3,2,2021-05-19,1,,0
34529,3,3,2021-05-19,1,,0
34530,3,4,2021-05-19,1,,0
34531,3,5,2021-05-19,1,,0
34532,3,6,2021-05-19,1,,0
34533,3,7,2021-05-19,1,,0
34534,3,8,2021-05-19,1,,0
34535,3,9,2021-05-19,1,,0
34536,3,10,2021-05-19,1,,0
34537,3,11,2021-05-19,1,,0
34538,3,12,2021-05-19,1,,0
34539,3,13,2021-05-19,1,,0
34540,3,14,2021-05-19,1,,0
34541,3,15,2021-05-19,1,,0
34542,3,16,2021-05-19,1,,0
34543,3,17,2021-05-19,1,,0
34544,1,1,2021-05-20,1,,0
34545,1,2,2021-05-20,1,,0
34546,1,3,2021-05-20,1,,0
34547,1,4,2021-05-20,1,,0
34548,1,5,2021-05-20,1,,0
34549,1,6,2021-05-20,1,,0
34550,1,7,2021-05-20,1,,0
34551,1,8,2021-05-20,1,,0
34552,1,9,2021-05-20,1,,0
34553,1,10,2021-05-20,1,,0
34554,1,11,2021-05-20,1,,0
34555,1,12,2021-05-20,1,,0
34556,1,13,2021-05-20,1,,0
34557,1,14,2021-05-20,1,,0
34558,1,15,2021-05-20,1,,0
34559,1,16,2021-05-20,1,,0
34560,1,17,2021-05-20,1,,0
34561,2,1,2021-05-20,1,,0
34562,2,2,2021-05-20,1,,0
34563,2,3,2021-05-20,1,,0
34564,2,4,2021-05-20,1,,0
34565,2,5,2021-05-20,1,,0
34566,2,6,2021-05-20,1,,0
34567,2,7,2021-05-20,1,,0
34568,2,8,2021-05-20,1,,0
34569,2,9,2021-05-20,1,,0
34570,2,10,2021-05-20,1,,0
34571,2,11,2021-05-20,1,,0
34572,2,12,2021-05-20,1,,0
34573,2,13,2021-05-20,1,,0
34574,2,14,2021-05-20,1,,0
34575,2,15,2021-05-20,1,,0
34576,2,16,2021-05-20,1,,0
34577,2,17,2021-05-20,1,,0
34578,3,1,2021-05-20,1,,0
34579,3,2,2021-05-20,1,22:32:00,3
34580,3,3,2021-05-20,1,,0
34581,3,4,2021-05-20,1,,0
34582,3,5,2021-05-20,1,,0
34583,3,6,2021-05-20,1,,0
34584,3,7,2021-05-20,1,,0
34585,3,8,2021-05-20,1,,0
34586,3,9,2021-05-20,1,,0
34587,3,10,2021-05-20,1,,0
34588,3,11,2021-05-20,1,,0
34589,3,12,2021-05-20,1,,0
34590,3,13,2021-05-20,1,,0
34591,3,14,2021-05-20,1,,0
34592,3,15,2021-05-20,1,,0
34593,3,16,2021-05-20,1,,0
34594,3,17,2021-05-20,1,,0
34595,1,1,2021-05-21,1,,0
34596,1,2,2021-05-21,2,,0
34597,1,3,2021-05-21,1,,0
34598,1,4,2021-05-21,1,,0
34599,1,5,2021-05-21,1,,0
34600,1,6,2021-05-21,1,,0
34601,1,7,2021-05-21,1,,0
34602,1,8,2021-05-21,1,,0
34603,1,9,2021-05-21,1,,0
34604,1,10,2021-05-21,1,,0
34605,1,11,2021-05-21,1,,0
34606,1,12,2021-05-21,1,,0
34607,1,13,2021-05-21,1,,0
34608,1,14,2021-05-21,1,,0
34609,1,15,2021-05-21,1,,0
34610,1,16,2021-05-21,1,,0
34611,1,17,2021-05-21,1,,0
34612,2,1,2021-05-21,1,,0
34613,2,2,2021-05-21,1,,0
34614,2,3,2021-05-21,1,,0
34615,2,4,2021-05-21,1,,0
34616,2,5,2021-05-21,1,,0
34617,2,6,2021-05-21,1,,0
34618,2,7,2021-05-21,1,,0
34619,2,8,2021-05-21,1,,0
34620,2,9,2021-05-21,1,,0
34621,2,10,2021-05-21,1,,0
34622,2,11,2021-05-21,1,,0
34623,2,12,2021-05-21,1,,0
34624,2,13,2021-05-21,1,,0
34625,2,14,2021-05-21,1,,0
34626,2,15,2021-05-21,1,,0
34627,2,16,2021-05-21,1,,0
34628,2,17,2021-05-21,1,,0
34629,3,1,2021-05-21,1,,0
34630,3,2,2021-05-21,1,,0
34631,3,3,2021-05-21,1,,0
34632,3,4,2021-05-21,1,,0
34633,3,5,2021-05-21,1,,0
34634,3,6,2021-05-21,1,,0
34635,3,7,2021-05-21,1,,0
34636,3,8,2021-05-21,1,,0
34637,3,9,2021-05-21,1,,0
34638,3,10,2021-05-21,1,,0
34639,3,11,2021-05-21,1,,0
34640,3,12,2021-05-21,1,,0
34641,3,13,2021-05-21,1,,0
34642,3,14,2021-05-21,1,,0
34643,3,15,2021-05-21,1,,0
34644,3,16,2021-05-21,1,,0
34645,3,17,2021-05-21,1,,0
34646,1,1,2021-05-22,3,,0
34647,1,2,2021-05-22,3,,0
34648,1,3,2021-05-22,2,,0
34649,1,4,2021-05-22,1,19:52:00,2
34650,1,5,2021-05-22,2,,0
34651,1,6,2021-05-22,1,,0
34652,1,7,2021-05-22,1,,0
34653,1,8,2021-05-22,2,,0
34654,1,9,2021-05-22,1,,0
34655,1,10,2021-05-22,1,,0
34656,1,11,2021-05-22,1,,0
34657,1,12,2021-05-22,1,,0
34658,1,13,2021-05-22,1,,0
34659,1,14,2021-05-22,1,,0
34660,1,15,2021-05-22,1,,0
34661,1,16,2021-05-22,1,,0
34662,1,17,2021-05-22,1,,0
34663,2,1,2021-05-22,1,,0
34664,2,2,2021-05-22,1,,0
34665,2,3,2021-05-22,1,,0
34666,2,4,2021-05-22,1,,0
34667,2,5,2021-05-22,1,,0
34668,2,6,2021-05-22,1,,0
34669,2,7,2021-05-22,1,,0
34670,2,8,2021-05-22,1,,0
34671,2,9,2021-05-22,1,,0
34672,2,10,2021-05-22,1,,0
34673,2,11,2021-05-22,1,,0
34674,2,12,2021-05-22,1,,0
34675,2,13,2021-05-22,1,,0
34676,2,14,2021-05-22,1,,0
34677,2,15,2021-05-22,1,,0
34678,2,16,2021-05-22,1,,0
34679,2,17,2021-05-22,1,,0
34680,3,1,2021-05-22,1,,0
34681,3,2,2021-05-22,1,,0
34682,3,3,2021-05-22,1,,0
34683,3,4,2021-05-22,1,,0
34684,3,5,2021-05-22,1,,0
34685,3,6,2021-05-22,1,,0
34686,3,7,2021-05-22,1,,0
34687,3,8,2021-05-22,1,,0
34688,3,9,2021-05-22,1,,0
34689,3,10,2021-05-22,1,,0
34690,3,11,2021-05-22,1,19:34:00,1
34691,3,12,2021-05-22,1,,0
34692,3,13,2021-05-22,1,,0
34693,3,14,2021-05-22,1,,0
34694,3,15,2021-05-22,1,,0
34695,3,16,2021-05-22,1,,0
34696,3,17,2021-05-22,1,,0
34697,1,1,2021-05-23,4,,0
34698,1,2,2021-05-23,4,,0
34699,1,3,2021-05-23,3,,0
34700,1,4,2021-05-23,2,,0
34701,1,5,2021-05-23,3,,0
34702,1,6,2021-05-23,2,,0
34703,1,7,2021-05-23,1,21:35:00,1
34704,1,8,2021-05-23,3,,0
34705,1,9,2021-05-23,1,21:23:00,5
34706,1,10,2021-05-23,1,,0
34707,1,11,2021-05-23,1,,0
34708,1,12,2021-05-23,1,,0
34709,1,13,2021-05-23,1,,0
34710,1,14,2021-05-23,1,,0
34711,1,15,2021-05-23,1,,0
34712,1,16,2021-05-23,1,,0
34713,1,17,2021-05-23,1,,0
34714,2,1,2021-05-23,2,,0
34715,2,2,2021-05-23,2,,0
34716,2,3,2021-05-23,1,,0
34717,2,4,2021-05-23,1,,0
34718,2,5,2021-05-23,1,,0
34719,2,6,2021-05-23,1,,0
34720,2,7,2021-05-23,1,,0
34721,2,8,2021-05-23,1,,0
34722,2,9,2021-05-23,1,20:42:00,6
34723,2,10,2021-05-23,1,,0
34724,2,11,2021-05-23,1,,0
34725,2,12,2021-05-23,1,,0
34726,2,13,2021-05-23,1,,0
34727,2,14,2021-05-23,1,,0
34728,2,15,2021-05-23,1,,0
34729,2,16,2021-05-23,1,,0
34730,2,17,2021-05-23,1,,0
34731,3,1,2021-05-23,1,,0
34732,3,2,2021-05-23,1,,0
34733,3,3,2021-05-23,1,,0
34734,3,4,2021-05-23,1,,0
34735,3,5,2021-05-23,1,,0
34736,3,6,2021-05-23,1,,0
34737,3,7,2021-05-23,1,,0
34738,3,8,2021-05-23,1,,0
34739,3,9,2021-05-23,1,,0
34740,3,10,2021-05-23,1,,0
34741,3,11,2021-05-23,1,,0
34742,3,12,2021-05-23,1,,0
34743,3,13,2021-05-23,1,,0
34744,3,14,2021-05-23,1,,0
34745,3,15,2021-05-23,1,,0
34746,3,16,2021-05-23,1,,0
34747,3,17,2021-05-23,1,,0
34748,1,1,2021-05-24,1,,0
34749,1,2,2021-05-24,1,,0
34750,1,3,2021-05-24,1,,0
34751,1,4,2021-05-24,1,,0
34752,1,5,2021-05-24,1,,0
34753,1,6,2021-05-24,1,,0
34754,1,7,2021-05-24,1,,0
34755,1,8,2021-05-24,1,,0
34756,1,9,2021-05-24,1,,0
34757,1,10,2021-05-24,1,,0
34758,1,11,2021-05-24,1,,0
34759,1,12,2021-05-24,1,,0
34760,1,13,2021-05-24,1,,0
34761,1,14,2021-05-24,1,,0
34762,1,15,2021-05-24,1,,0
34763,1,16,2021-05-24,1,,0
34764,1,17,2021-05-24,1,,0
34765,2,1,2021-05-24,1,22:34:00,2
34766,2,2,2021-05-24,1,,0
34767,2,3,2021-05-24,1,,0
34768,2,4,2021-05-24,1,,0
34769,2,5,2021-05-24,1,,0
34770,2,6,2021-05-24,1,,0
34771,2,7,2021-05-24,1,,0
34772,2,8,2021-05-24,1,,0
34773,2,9,2021-05-24,1,,0
34774,2,10,2021-05-24,1,,0
34775,2,11,2021-05-24,1,,0
34776,2,12,2021-05-24,1,,0
34777,2,13,2021-05-24,1,,0
34778,2,14,2021-05-24,1,,0
34779,2,15,2021-05-24,1,,0
34780,2,16,2021-05-24,1,,0
34781,2,17,2021-05-24,1,,0
34782,3,1,2021-05-24,1,,0
34783,3,2,2021-05-24,1,,0
34784,3,3,2021-05-24,1,,0
34785,3,4,2021-05-24,1,,0
34786,3,5,2021-05-24,1,,0
34787,3,6,2021-05-24,1,,0
34788,3,7,2021-05-24,1,,0
34789,3,8,2021-05-24,1,,0
34790,3,9,2021-05-24,1,,0
34791,3,10,2021-05-24,1,19:20:00,5
34792,3,11,2021-05-24,1,,0
34793,3,12,2021-05-24,1,,0
34794,3,13,2021-05-24,1,,0
34795,3,14,2021-05-24,1,,0
34796,3,15,2021-05-24,1,,0
34797,3,16,2021-05-24,1,,0
34798,3,17,2021-05-24,1,,0
34799,1,1,2021-05-25,1,,0
34800,1,2,2021-05-25,1,,0
34801,1,3,2021-05-25,1,,0
34802,1,4,2021-05-25,1,,0
34803,1,5,2021-05-25,1,,0
34804,1,6,2021-05-25,1,,0
34805,1,7,2021-05-25,1,,0
34806,1,8,2021-05-25,1,,0
34807,1,9,2021-05-25,1,,0
34808,1,10,2021-05-25,1,,0
34809,1,11,2021-05-25,1,,0
34810,1,12,2021-05-25,1,,0
34811,1,13,2021-05-25,1,,0
34812,1,14,2021-05-25,1,,0
34813,1,15,2021-05-25,1,,0
34814,1,16,2021-05-25,1,,0
34815,1,17,2021-05-25,1,,0
34816,2,1,2021-05-25,1,,0
34817,2,2,2021-05-25,1,,0
34818,2,3,2021-05-25,1,,0
34819,2,4,2021-05-25,1,,0
34820,2,5,2021-05-25,1,,0
34821,2,6,2021-05-25,1,,0
34822,2,7,2021-05-25,1,,0
34823,2,8,2021-05-25,1,,0
34824,2,9,2021-05-25,1,,0
34825,2,10,2021-05-25,1,,0
34826,2,11,2021-05-25,1,,0
34827,2,12,2021-05-25,1,,0
34828,2,13,2021-05-25,1,,0
34829,2,14,2021-05-25,1,,0
34830,2,15,2021-05-25,1,,0
34831,2,16,2021-05-25,1,,0
34832,2,17,2021-05-25,1,,0
34833,3,1,2021-05-25,1,,0
34834,3,2,2021-05-25,1,,0
34835,3,3,2021-05-25,1,,0
34836,3,4,2021-05-25,1,,0
34837,3,5,2021-05-25,1,,0
34838,3,6,2021-05-25,1,,0
34839,3,7,2021-05-25,1,,0
34840,3,8,2021-05-25,1,,0
34841,3,9,2021-05-25,1,,0
34842,3,10,2021-05-25,1,,0
