order_item_id,order_id,menu_item_id,quantity,unit_listed_price,unit_food_cost,item_discount,line_total
68072,39905,5,1,282.0,80.56,0.0,282.0
68073,39906,1,1,375.0,112.99,0.0,375.0
68074,39907,2,1,337.0,106.52,0.0,337.0
68075,39907,10,1,300.0,92.41,0.0,300.0
68076,39908,10,1,300.0,92.41,0.0,300.0
68077,39908,21,1,29.0,10.73,0.0,29.0
68078,39909,16,1,212.0,49.69,0.0,212.0
68079,39910,14,1,243.0,76.39,0.0,243.0
68080,39910,28,1,52.0,15.76,0.0,52.0
68081,39911,9,1,307.0,93.54,0.0,307.0
68082,39911,6,1,294.0,87.51,0.0,294.0
68083,39912,1,1,375.0,112.99,0.0,375.0
68084,39912,21,1,29.0,10.73,0.0,29.0
68085,39913,3,1,356.0,109.62,0.0,356.0
68086,39914,6,1,291.0,87.51,0.0,291.0
68087,39915,3,1,356.0,109.62,0.0,356.0
68088,39916,16,1,214.0,49.69,0.0,214.0
68089,39917,3,1,353.0,109.62,0.0,353.0
68090,39918,8,1,291.0,88.54,0.0,291.0
68091,39918,20,1,46.0,22.32,0.0,46.0
68092,39919,5,1,280.0,80.56,28.0,252.0
68093,39919,1,1,371.0,112.99,37.1,333.9
68094,39920,17,1,201.0,44.83,0.0,201.0
68095,39920,20,1,46.0,22.32,0.0,46.0
68096,39921,8,1,294.0,88.54,0.0,294.0
68097,39921,27,1,41.0,11.53,0.0,41.0
68098,39922,4,1,322.0,101.59,0.0,322.0
68099,39922,5,1,280.0,80.56,0.0,280.0
68100,39923,4,1,325.0,101.59,0.0,325.0
68101,39923,21,1,29.0,10.73,0.0,29.0
68102,39924,3,1,356.0,109.62,0.0,356.0
68103,39925,11,1,310.0,94.81,0.0,310.0
68104,39926,14,1,243.0,76.39,0.0,243.0
68105,39927,1,1,371.0,112.99,0.0,371.0
68106,39928,2,1,334.0,106.52,0.0,334.0
68107,39929,1,1,371.0,112.99,0.0,371.0
68108,39929,4,1,322.0,101.59,0.0,322.0
68109,39930,2,1,334.0,106.52,0.0,334.0
68110,39931,10,1,300.0,92.41,0.0,300.0
68111,39931,22,2,46.0,22.32,0.0,92.0
68112,39932,3,1,356.0,109.62,0.0,356.0
68113,39933,2,1,334.0,106.52,0.0,334.0
68114,39933,8,1,291.0,88.54,0.0,291.0
68115,39934,7,1,300.0,87.74,0.0,300.0
68116,39935,4,1,325.0,101.59,0.0,325.0
68117,39936,13,1,268.0,74.36,0.0,268.0
68118,39936,5,1,282.0,80.56,0.0,282.0
68119,39937,8,1,294.0,88.54,0.0,294.0
68120,39937,5,1,282.0,80.56,0.0,282.0
68121,39938,14,1,245.0,76.39,0.0,245.0
68122,39939,4,1,325.0,101.59,0.0,325.0
68123,39940,5,1,282.0,80.56,0.0,282.0
68124,39940,12,1,337.0,114.26,0.0,337.0
68125,39941,17,1,201.0,44.83,0.0,201.0
68126,39941,11,1,310.0,94.81,0.0,310.0
68127,39941,21,1,29.0,10.73,0.0,29.0
68128,39942,2,1,334.0,106.52,0.0,334.0
68129,39943,6,1,294.0,87.51,0.0,294.0
68130,39944,6,1,291.0,87.51,0.0,291.0
68131,39945,9,1,304.0,93.54,0.0,304.0
68132,39946,11,1,310.0,94.81,0.0,310.0
68133,39947,2,1,334.0,106.52,0.0,334.0
68134,39947,27,1,41.0,11.53,0.0,41.0
68135,39948,2,1,334.0,106.52,0.0,334.0
68136,39949,10,1,300.0,92.41,0.0,300.0
68137,39949,7,1,300.0,87.74,0.0,300.0
68138,39950,10,1,300.0,92.41,0.0,300.0
68139,39950,27,1,41.0,11.53,0.0,41.0
68140,39951,5,1,280.0,80.56,0.0,280.0
68141,39951,20,1,46.0,22.32,0.0,46.0
68142,39952,1,1,371.0,112.99,0.0,371.0
68143,39953,5,1,282.0,80.56,0.0,282.0
68144,39953,22,1,46.0,22.32,0.0,46.0
68145,39954,8,1,291.0,88.54,0.0,291.0
68146,39954,3,1,353.0,109.62,0.0,353.0
68147,39955,3,1,356.0,109.62,35.6,320.4
68148,39955,2,1,337.0,106.52,33.7,303.3
68149,39956,10,1,297.0,92.41,0.0,297.0
68150,39956,20,1,46.0,22.32,0.0,46.0
68151,39957,11,1,310.0,94.81,0.0,310.0
68152,39958,6,1,291.0,87.51,0.0,291.0
68153,39959,16,1,214.0,49.69,0.0,214.0
68154,39960,1,1,371.0,112.99,0.0,371.0
68155,39961,6,1,294.0,87.51,0.0,294.0
68156,39962,3,1,353.0,109.62,0.0,353.0
68157,39962,11,1,310.0,94.81,0.0,310.0
68158,39963,1,1,371.0,112.99,0.0,371.0
68159,39963,21,1,29.0,10.73,0.0,29.0
68160,39964,11,1,310.0,94.81,0.0,310.0
68161,39965,13,1,268.0,74.36,0.0,268.0
68162,39966,1,1,371.0,112.99,0.0,371.0
68163,39967,5,1,280.0,80.56,0.0,280.0
68164,39967,21,2,29.0,10.73,0.0,58.0
68165,39968,10,1,297.0,92.41,0.0,297.0
68166,39969,4,1,325.0,101.59,0.0,325.0
68167,39969,21,1,29.0,10.73,0.0,29.0
68168,39970,4,1,322.0,101.59,0.0,322.0
68169,39970,20,2,46.0,22.32,0.0,92.0
68170,39971,8,1,291.0,88.54,0.0,291.0
68171,39972,8,1,294.0,88.54,0.0,294.0
68172,39973,7,1,297.0,87.74,0.0,297.0
68173,39974,2,1,334.0,106.52,0.0,334.0
68174,39974,21,1,29.0,10.73,0.0,29.0
68175,39975,2,1,334.0,106.52,0.0,334.0
68176,39975,21,1,29.0,10.73,0.0,29.0
68177,39976,4,1,325.0,101.59,0.0,325.0
68178,39976,10,1,300.0,92.41,0.0,300.0
68179,39976,20,2,46.0,22.32,0.0,92.0
68180,39977,3,1,356.0,109.62,0.0,356.0
68181,39978,16,1,212.0,49.69,0.0,212.0
68182,39978,9,1,304.0,93.54,0.0,304.0
68183,39979,2,1,334.0,106.52,0.0,334.0
68184,39979,3,1,353.0,109.62,0.0,353.0
68185,39979,21,1,29.0,10.73,0.0,29.0
68186,39980,2,1,334.0,106.52,0.0,334.0
68187,39980,8,1,291.0,88.54,0.0,291.0
68188,39980,20,1,46.0,22.32,0.0,46.0
68189,39981,8,1,294.0,88.54,0.0,294.0
68190,39982,7,1,300.0,87.74,0.0,300.0
68191,39982,21,1,29.0,10.73,0.0,29.0
68192,39983,2,1,334.0,106.52,0.0,334.0
68193,39983,20,1,46.0,22.32,0.0,46.0
68194,39984,3,1,356.0,109.62,0.0,356.0
68195,39984,4,1,325.0,101.59,0.0,325.0
68196,39985,5,1,282.0,80.56,0.0,282.0
68197,39985,21,2,29.0,10.73,0.0,58.0
68198,39986,8,1,291.0,88.54,0.0,291.0
68199,39986,20,1,46.0,22.32,0.0,46.0
68200,39987,3,1,356.0,109.62,0.0,356.0
68201,39987,5,1,282.0,80.56,0.0,282.0
68202,39988,1,1,371.0,112.99,0.0,371.0
68203,39988,11,1,310.0,94.81,0.0,310.0
68204,39989,11,1,310.0,94.81,0.0,310.0
68205,39989,26,1,52.0,13.9,0.0,52.0
68206,39990,2,1,334.0,106.52,0.0,334.0
68207,39990,11,1,310.0,94.81,0.0,310.0
68208,39991,17,1,203.0,44.83,0.0,203.0
68209,39992,9,1,304.0,93.54,0.0,304.0
68210,39993,2,1,334.0,106.52,0.0,334.0
68211,39994,8,1,291.0,88.54,0.0,291.0
68212,39994,21,1,29.0,10.73,0.0,29.0
68213,39995,13,1,268.0,74.36,0.0,268.0
68214,39996,2,1,334.0,106.52,0.0,334.0
68215,39996,2,1,334.0,106.52,0.0,334.0
68216,39996,22,2,46.0,22.32,0.0,92.0
68217,39997,6,1,294.0,87.51,0.0,294.0
68218,39997,3,1,356.0,109.62,0.0,356.0
68219,39997,20,1,46.0,22.32,0.0,46.0
68220,39998,2,1,334.0,106.52,0.0,334.0
68221,39999,14,1,245.0,76.39,24.5,220.5
68222,39999,20,1,46.0,22.32,4.6,41.4
68223,40000,3,1,356.0,109.62,0.0,356.0
68224,40000,22,2,46.0,22.32,0.0,92.0
68225,40001,4,1,322.0,101.59,0.0,322.0
68226,40001,21,1,29.0,10.73,0.0,29.0
68227,40002,3,1,353.0,109.62,0.0,353.0
68228,40002,20,1,46.0,22.32,0.0,46.0
68229,40003,3,1,356.0,109.62,0.0,356.0
68230,40004,5,1,280.0,80.56,0.0,280.0
68231,40005,5,1,280.0,80.56,0.0,280.0
68232,40006,15,1,257.0,80.97,0.0,257.0
68233,40007,3,1,356.0,109.62,0.0,356.0
68234,40007,22,1,46.0,22.32,0.0,46.0
68235,40008,4,1,322.0,101.59,0.0,322.0
68236,40009,1,1,371.0,112.99,0.0,371.0
68237,40010,2,1,334.0,106.52,0.0,334.0
68238,40010,3,1,353.0,109.62,0.0,353.0
68239,40011,3,1,353.0,109.62,0.0,353.0
68240,40011,21,1,29.0,10.73,0.0,29.0
68241,40012,1,1,371.0,112.99,0.0,371.0
68242,40013,8,1,291.0,88.54,0.0,291.0
68243,40013,13,1,265.0,74.36,0.0,265.0
68244,40014,9,1,304.0,93.54,0.0,304.0
68245,40014,12,1,334.0,114.26,0.0,334.0
68246,40015,5,1,280.0,80.56,0.0,280.0
68247,40015,5,1,280.0,80.56,0.0,280.0
68248,40016,13,1,265.0,74.36,0.0,265.0
68249,40017,2,1,337.0,106.52,0.0,337.0
68250,40017,2,1,337.0,106.52,0.0,337.0
68251,40018,5,1,280.0,80.56,0.0,280.0
68252,40018,20,1,46.0,22.32,0.0,46.0
68253,40019,15,1,255.0,80.97,0.0,255.0
68254,40019,22,1,46.0,22.32,0.0,46.0
68255,40020,3,1,356.0,109.62,0.0,356.0
68256,40021,2,1,334.0,106.52,0.0,334.0
68257,40021,20,1,46.0,22.32,0.0,46.0
68258,40022,8,1,291.0,88.54,0.0,291.0
68259,40022,21,1,29.0,10.73,0.0,29.0
68260,40023,3,1,353.0,109.62,0.0,353.0
68261,40023,8,1,291.0,88.54,0.0,291.0
68262,40024,2,1,334.0,106.52,0.0,334.0
68263,40024,9,1,304.0,93.54,0.0,304.0
68264,40024,21,2,29.0,10.73,0.0,58.0
68265,40025,1,1,371.0,112.99,0.0,371.0
68266,40025,26,1,52.0,13.9,0.0,52.0
68267,40026,6,1,291.0,87.51,0.0,291.0
68268,40027,1,1,371.0,112.99,0.0,371.0
68269,40027,2,1,334.0,106.52,0.0,334.0
68270,40028,4,1,322.0,101.59,0.0,322.0
68271,40028,20,1,46.0,22.32,0.0,46.0
68272,40029,1,1,375.0,112.99,0.0,375.0
68273,40029,8,1,294.0,88.54,0.0,294.0
68274,40030,5,1,280.0,80.56,0.0,280.0
68275,40030,21,1,29.0,10.73,0.0,29.0
68276,40031,2,1,337.0,106.52,0.0,337.0
68277,40031,5,1,282.0,80.56,0.0,282.0
68278,40032,7,1,297.0,87.74,0.0,297.0
68279,40032,20,1,46.0,22.32,0.0,46.0
68280,40033,11,1,313.0,94.81,0.0,313.0
68281,40033,2,1,337.0,106.52,0.0,337.0
68282,40034,14,1,243.0,76.39,24.3,218.7
68283,40034,20,1,46.0,22.32,4.6,41.4
68284,40035,8,1,294.0,88.54,0.0,294.0
68285,40035,8,1,294.0,88.54,0.0,294.0
68286,40036,8,1,294.0,88.54,0.0,294.0
68287,40036,16,1,214.0,49.69,0.0,214.0
68288,40037,14,1,245.0,76.39,0.0,245.0
68289,40037,20,1,46.0,22.32,0.0,46.0
68290,40038,8,1,291.0,88.54,0.0,291.0
68291,40038,2,1,334.0,106.52,0.0,334.0
68292,40038,3,1,353.0,109.62,0.0,353.0
68293,40039,1,1,375.0,112.99,0.0,375.0
68294,40039,9,1,307.0,93.54,0.0,307.0
68295,40039,20,1,46.0,22.32,0.0,46.0
68296,40040,2,1,337.0,106.52,0.0,337.0
68297,40041,4,1,322.0,101.59,0.0,322.0
68298,40042,4,1,322.0,101.59,0.0,322.0
68299,40043,6,1,291.0,87.51,0.0,291.0
68300,40044,1,1,375.0,112.99,37.5,337.5
68301,40044,21,1,29.0,10.73,2.9,26.1
68302,40045,6,1,294.0,87.51,0.0,294.0
68303,40046,7,1,297.0,87.74,0.0,297.0
68304,40047,1,1,371.0,112.99,0.0,371.0
68305,40047,21,1,29.0,10.73,0.0,29.0
68306,40048,6,1,294.0,87.51,0.0,294.0
68307,40048,8,1,294.0,88.54,0.0,294.0
68308,40049,10,1,300.0,92.41,0.0,300.0
68309,40049,17,1,203.0,44.83,0.0,203.0
68310,40050,8,1,294.0,88.54,0.0,294.0
68311,40050,8,1,294.0,88.54,0.0,294.0
68312,40051,8,1,291.0,88.54,0.0,291.0
68313,40052,9,1,304.0,93.54,0.0,304.0
68314,40053,3,1,353.0,109.62,0.0,353.0
68315,40053,20,1,46.0,22.32,0.0,46.0
68316,40054,15,1,255.0,80.97,0.0,255.0
68317,40055,8,1,291.0,88.54,0.0,291.0
68318,40055,20,1,46.0,22.32,0.0,46.0
68319,40056,8,1,294.0,88.54,0.0,294.0
68320,40057,9,1,307.0,93.54,0.0,307.0
68321,40058,4,1,325.0,101.59,0.0,325.0
68322,40059,2,1,334.0,106.52,0.0,334.0
68323,40059,11,1,310.0,94.81,0.0,310.0
68324,40059,20,1,46.0,22.32,0.0,46.0
68325,40060,16,1,214.0,49.69,0.0,214.0
68326,40060,6,1,294.0,87.51,0.0,294.0
68327,40061,5,1,282.0,80.56,0.0,282.0
68328,40062,3,1,353.0,109.62,0.0,353.0
68329,40063,8,1,291.0,88.54,0.0,291.0
68330,40063,1,1,371.0,112.99,0.0,371.0
68331,40064,2,1,334.0,106.52,0.0,334.0
68332,40065,8,1,294.0,88.54,0.0,294.0
68333,40065,3,1,356.0,109.62,0.0,356.0
68334,40066,10,1,297.0,92.41,0.0,297.0
68335,40066,21,2,29.0,10.73,0.0,58.0
68336,40067,1,1,371.0,112.99,0.0,371.0
68337,40067,21,1,29.0,10.73,0.0,29.0
68338,40068,6,1,291.0,87.51,29.1,261.9
68339,40068,3,1,353.0,109.62,35.3,317.7
68340,40069,13,1,268.0,74.36,0.0,268.0
68341,40069,3,1,356.0,109.62,0.0,356.0
68342,40070,2,1,334.0,106.52,0.0,334.0
68343,40071,5,1,282.0,80.56,0.0,282.0
68344,40072,1,1,371.0,112.99,0.0,371.0
68345,40072,3,1,353.0,109.62,0.0,353.0
68346,40073,8,1,294.0,88.54,0.0,294.0
68347,40073,5,1,282.0,80.56,0.0,282.0
68348,40074,2,1,337.0,106.52,0.0,337.0
68349,40074,21,2,29.0,10.73,0.0,58.0
68350,40075,17,1,201.0,44.83,20.1,180.9
68351,40075,2,1,334.0,106.52,33.4,300.6
68352,40076,2,1,337.0,106.52,0.0,337.0
68353,40076,21,1,29.0,10.73,0.0,29.0
68354,40077,2,1,337.0,106.52,0.0,337.0
68355,40077,1,1,375.0,112.99,0.0,375.0
68356,40078,2,1,337.0,106.52,0.0,337.0
68357,40079,8,1,291.0,88.54,0.0,291.0
68358,40079,3,1,353.0,109.62,0.0,353.0
68359,40080,8,1,291.0,88.54,0.0,291.0
68360,40081,13,1,265.0,74.36,0.0,265.0
68361,40081,21,1,29.0,10.73,0.0,29.0
68362,40082,4,1,325.0,101.59,0.0,325.0
68363,40083,13,1,265.0,74.36,0.0,265.0
68364,40084,7,1,300.0,87.74,0.0,300.0
68365,40084,22,1,46.0,22.32,0.0,46.0
68366,40085,5,1,282.0,80.56,0.0,282.0
68367,40086,15,1,257.0,80.97,0.0,257.0
68368,40087,16,1,214.0,49.69,0.0,214.0
68369,40087,21,1,29.0,10.73,0.0,29.0
68370,40088,9,1,307.0,93.54,0.0,307.0
68371,40089,2,1,337.0,106.52,33.7,303.3
68372,40089,27,1,41.0,11.53,4.1,36.9
68373,40090,3,1,356.0,109.62,0.0,356.0
68374,40090,21,1,29.0,10.73,0.0,29.0
68375,40091,1,1,375.0,112.99,0.0,375.0
68376,40091,21,1,29.0,10.73,0.0,29.0
68377,40092,11,1,313.0,94.81,0.0,313.0
68378,40092,20,2,46.0,22.32,0.0,92.0
68379,40093,6,1,291.0,87.51,0.0,291.0
68380,40094,9,1,307.0,93.54,0.0,307.0
68381,40094,13,1,268.0,74.36,0.0,268.0
68382,40094,22,1,46.0,22.32,0.0,46.0
68383,40095,3,1,353.0,109.62,0.0,353.0
68384,40095,20,2,46.0,22.32,0.0,92.0
68385,40096,13,1,268.0,74.36,0.0,268.0
68386,40096,20,1,46.0,22.32,0.0,46.0
68387,40097,10,1,297.0,92.41,29.7,267.3
68388,40097,2,1,334.0,106.52,33.4,300.6
68389,40098,1,1,371.0,112.99,0.0,371.0
68390,40098,8,1,291.0,88.54,0.0,291.0
68391,40098,21,1,29.0,10.73,0.0,29.0
68392,40099,3,1,353.0,109.62,0.0,353.0
68393,40100,1,1,375.0,112.99,0.0,375.0
68394,40101,3,1,353.0,109.62,0.0,353.0
68395,40101,22,1,46.0,22.32,0.0,46.0
68396,40102,7,1,300.0,87.74,0.0,300.0
68397,40102,26,1,53.0,13.9,0.0,53.0
68398,40103,1,1,371.0,112.99,0.0,371.0
68399,40103,3,1,353.0,109.62,0.0,353.0
68400,40104,4,1,325.0,101.59,32.5,292.5
68401,40104,3,1,356.0,109.62,35.6,320.4
68402,40105,7,1,300.0,87.74,0.0,300.0
68403,40105,1,1,375.0,112.99,0.0,375.0
68404,40106,5,1,280.0,80.56,0.0,280.0
68405,40107,8,1,291.0,88.54,0.0,291.0
68406,40107,8,1,291.0,88.54,0.0,291.0
68407,40108,10,1,297.0,92.41,0.0,297.0
68408,40109,7,1,300.0,87.74,0.0,300.0
68409,40109,5,1,282.0,80.56,0.0,282.0
68410,40110,17,1,203.0,44.83,0.0,203.0
68411,40110,4,1,325.0,101.59,0.0,325.0
68412,40110,2,1,337.0,106.52,0.0,337.0
68413,40111,6,1,291.0,87.51,0.0,291.0
68414,40111,5,1,280.0,80.56,0.0,280.0
68415,40111,20,1,46.0,22.32,0.0,46.0
68416,40112,17,1,201.0,44.83,0.0,201.0
68417,40112,4,1,322.0,101.59,0.0,322.0
68418,40113,3,1,356.0,109.62,0.0,356.0
68419,40113,11,1,313.0,94.81,0.0,313.0
68420,40114,4,1,322.0,101.59,0.0,322.0
68421,40114,3,1,353.0,109.62,0.0,353.0
68422,40115,6,1,294.0,87.51,0.0,294.0
68423,40115,6,1,294.0,87.51,0.0,294.0
68424,40116,2,1,334.0,106.52,0.0,334.0
68425,40116,11,1,310.0,94.81,0.0,310.0
68426,40117,2,1,334.0,106.52,0.0,334.0
68427,40117,21,1,29.0,10.73,0.0,29.0
68428,40118,3,1,356.0,109.62,0.0,356.0
68429,40119,4,1,325.0,101.59,0.0,325.0
68430,40120,17,1,201.0,44.83,20.1,180.9
68431,40120,6,1,291.0,87.51,29.1,261.9
68432,40120,20,1,46.0,22.32,4.6,41.4
68433,40121,5,1,282.0,80.56,0.0,282.0
68434,40122,8,1,294.0,88.54,0.0,294.0
68435,40122,21,2,29.0,10.73,0.0,58.0
68436,40123,4,1,322.0,101.59,0.0,322.0
68437,40123,9,1,304.0,93.54,0.0,304.0
68438,40124,11,1,310.0,94.81,0.0,310.0
68439,40124,4,1,322.0,101.59,0.0,322.0
68440,40125,4,1,322.0,101.59,0.0,322.0
68441,40125,21,2,29.0,10.73,0.0,58.0
68442,40126,2,1,334.0,106.52,0.0,334.0
68443,40126,8,1,291.0,88.54,0.0,291.0
68444,40126,8,1,291.0,88.54,0.0,291.0
68445,40127,11,1,313.0,94.81,0.0,313.0
68446,40127,26,1,53.0,13.9,0.0,53.0
68447,40128,1,1,375.0,112.99,0.0,375.0
68448,40129,1,1,371.0,112.99,0.0,371.0
68449,40129,21,1,29.0,10.73,0.0,29.0
68450,40130,5,1,280.0,80.56,28.0,252.0
68451,40130,6,1,291.0,87.51,29.1,261.9
68452,40131,5,1,280.0,80.56,0.0,280.0
68453,40132,8,1,291.0,88.54,0.0,291.0
68454,40132,21,1,29.0,10.73,0.0,29.0
68455,40133,3,1,356.0,109.62,0.0,356.0
68456,40133,16,1,214.0,49.69,0.0,214.0
68457,40134,2,1,337.0,106.52,0.0,337.0
68458,40135,15,1,257.0,80.97,0.0,257.0
68459,40136,2,1,337.0,106.52,0.0,337.0
68460,40136,20,2,46.0,22.32,0.0,92.0
68461,40137,1,1,375.0,112.99,0.0,375.0
68462,40138,9,1,307.0,93.54,0.0,307.0
68463,40139,9,1,304.0,93.54,0.0,304.0
68464,40139,20,1,46.0,22.32,0.0,46.0
68465,40140,1,1,371.0,112.99,0.0,371.0
68466,40141,7,1,297.0,87.74,0.0,297.0
68467,40141,1,1,371.0,112.99,0.0,371.0
68468,40141,21,1,29.0,10.73,0.0,29.0
68469,40142,4,1,322.0,101.59,0.0,322.0
68470,40143,2,1,334.0,106.52,0.0,334.0
68471,40143,8,1,291.0,88.54,0.0,291.0
68472,40143,20,1,46.0,22.32,0.0,46.0
68473,40144,5,1,280.0,80.56,0.0,280.0
68474,40145,5,1,282.0,80.56,0.0,282.0
68475,40145,2,1,337.0,106.52,0.0,337.0
68476,40145,21,1,29.0,10.73,0.0,29.0
68477,40146,9,1,307.0,93.54,0.0,307.0
68478,40146,21,1,29.0,10.73,0.0,29.0
68479,40147,5,1,282.0,80.56,0.0,282.0
68480,40147,10,1,300.0,92.41,0.0,300.0
68481,40148,6,1,291.0,87.51,0.0,291.0
68482,40149,8,1,294.0,88.54,0.0,294.0
68483,40149,2,1,337.0,106.52,0.0,337.0
68484,40150,4,1,325.0,101.59,0.0,325.0
68485,40151,4,1,322.0,101.59,0.0,322.0
68486,40151,5,1,280.0,80.56,0.0,280.0
68487,40152,2,1,337.0,106.52,0.0,337.0
68488,40152,5,1,282.0,80.56,0.0,282.0
68489,40153,5,1,280.0,80.56,0.0,280.0
68490,40153,7,1,297.0,87.74,0.0,297.0
68491,40154,1,1,371.0,112.99,0.0,371.0
68492,40155,5,1,280.0,80.56,0.0,280.0
68493,40155,21,1,29.0,10.73,0.0,29.0
68494,40156,2,1,334.0,106.52,0.0,334.0
68495,40156,21,1,29.0,10.73,0.0,29.0
68496,40157,2,1,334.0,106.52,0.0,334.0
68497,40158,4,1,322.0,101.59,0.0,322.0
68498,40158,2,1,334.0,106.52,0.0,334.0
68499,40159,10,1,300.0,92.41,0.0,300.0
68500,40159,14,1,245.0,76.39,0.0,245.0
68501,40159,20,1,46.0,22.32,0.0,46.0
68502,40160,5,1,282.0,80.56,0.0,282.0
68503,40160,20,1,46.0,22.32,0.0,46.0
68504,40161,16,1,212.0,49.69,0.0,212.0
68505,40161,21,1,29.0,10.73,0.0,29.0
68506,40162,15,1,257.0,80.97,0.0,257.0
68507,40162,26,1,53.0,13.9,0.0,53.0
68508,40163,8,1,294.0,88.54,0.0,294.0
68509,40163,7,1,300.0,87.74,0.0,300.0
68510,40164,3,1,356.0,109.62,0.0,356.0
68511,40164,21,1,29.0,10.73,0.0,29.0
68512,40165,2,1,334.0,106.52,0.0,334.0
68513,40165,3,1,353.0,109.62,0.0,353.0
68514,40165,4,1,322.0,101.59,0.0,322.0
68515,40166,6,1,294.0,87.51,0.0,294.0
68516,40166,3,1,356.0,109.62,0.0,356.0
68517,40167,13,1,265.0,74.36,0.0,265.0
68518,40168,9,1,307.0,93.54,0.0,307.0
68519,40169,1,1,375.0,112.99,0.0,375.0
68520,40169,21,1,29.0,10.73,0.0,29.0
68521,40170,5,1,280.0,80.56,28.0,252.0
68522,40170,20,1,46.0,22.32,4.6,41.4
68523,40171,1,1,375.0,112.99,0.0,375.0
68524,40171,8,1,294.0,88.54,0.0,294.0
68525,40172,5,1,280.0,80.56,0.0,280.0
68526,40172,20,1,46.0,22.32,0.0,46.0
68527,40173,1,1,375.0,112.99,0.0,375.0
68528,40173,20,1,46.0,22.32,0.0,46.0
68529,40174,4,1,322.0,101.59,0.0,322.0
68530,40175,3,1,353.0,109.62,0.0,353.0
68531,40176,13,1,265.0,74.36,0.0,265.0
68532,40177,1,1,371.0,112.99,0.0,371.0
68533,40177,21,1,29.0,10.73,0.0,29.0
68534,40178,10,1,300.0,92.41,0.0,300.0
68535,40178,28,1,53.0,15.76,0.0,53.0
68536,40179,15,1,257.0,80.97,0.0,257.0
68537,40180,13,1,268.0,74.36,0.0,268.0
68538,40181,3,1,353.0,109.62,0.0,353.0
68539,40182,1,1,371.0,112.99,0.0,371.0
68540,40183,3,1,356.0,109.62,0.0,356.0
68541,40183,9,1,307.0,93.54,0.0,307.0
68542,40184,3,1,353.0,109.62,0.0,353.0
68543,40184,8,1,291.0,88.54,0.0,291.0
68544,40184,21,2,29.0,10.73,0.0,58.0
68545,40185,9,1,307.0,93.54,0.0,307.0
68546,40185,2,1,337.0,106.52,0.0,337.0
68547,40185,20,1,46.0,22.32,0.0,46.0
68548,40186,4,1,325.0,101.59,0.0,325.0
68549,40187,16,1,212.0,49.69,0.0,212.0
68550,40187,8,1,291.0,88.54,0.0,291.0
68551,40188,1,1,371.0,112.99,0.0,371.0
68552,40188,13,1,265.0,74.36,0.0,265.0
68553,40189,5,1,282.0,80.56,0.0,282.0
68554,40189,21,1,29.0,10.73,0.0,29.0
68555,40190,4,1,325.0,101.59,0.0,325.0
68556,40191,1,1,371.0,112.99,0.0,371.0
68557,40191,21,1,29.0,10.73,0.0,29.0
68558,40192,2,1,334.0,106.52,0.0,334.0
68559,40193,9,1,304.0,93.54,0.0,304.0
68560,40193,3,1,353.0,109.62,0.0,353.0
68561,40194,8,1,294.0,88.54,0.0,294.0
68562,40195,3,1,353.0,109.62,0.0,353.0
68563,40195,20,1,46.0,22.32,0.0,46.0
68564,40196,3,1,353.0,109.62,0.0,353.0
68565,40197,9,1,304.0,93.54,0.0,304.0
68566,40198,16,1,214.0,49.69,0.0,214.0
68567,40198,9,1,307.0,93.54,0.0,307.0
68568,40198,20,2,46.0,22.32,0.0,92.0
68569,40199,5,1,280.0,80.56,0.0,280.0
68570,40199,27,1,41.0,11.53,0.0,41.0
68571,40200,4,1,322.0,101.59,0.0,322.0
68572,40200,26,1,52.0,13.9,0.0,52.0
68573,40201,9,1,304.0,93.54,0.0,304.0
68574,40202,8,1,291.0,88.54,0.0,291.0
68575,40202,4,1,322.0,101.59,0.0,322.0
68576,40203,1,1,375.0,112.99,0.0,375.0
68577,40203,21,2,29.0,10.73,0.0,58.0
68578,40204,7,1,297.0,87.74,0.0,297.0
68579,40205,3,1,353.0,109.62,0.0,353.0
68580,40205,20,1,46.0,22.32,0.0,46.0
68581,40206,3,1,356.0,109.62,35.6,320.4
68582,40206,10,1,300.0,92.41,30.0,270.0
68583,40206,21,1,29.0,10.73,2.9,26.1
68584,40207,7,1,300.0,87.74,0.0,300.0
68585,40208,2,1,337.0,106.52,0.0,337.0
68586,40208,5,1,282.0,80.56,0.0,282.0
68587,40209,8,1,294.0,88.54,0.0,294.0
68588,40209,7,1,300.0,87.74,0.0,300.0
68589,40210,1,1,375.0,112.99,0.0,375.0
68590,40211,14,1,245.0,76.39,0.0,245.0
68591,40211,3,1,356.0,109.62,0.0,356.0
68592,40211,20,1,46.0,22.32,0.0,46.0
68593,40212,11,1,313.0,94.81,31.3,281.7
68594,40212,20,1,46.0,22.32,4.6,41.4
68595,40213,8,1,291.0,88.54,0.0,291.0
68596,40214,2,1,334.0,106.52,0.0,334.0
68597,40214,21,1,29.0,10.73,0.0,29.0
68598,40215,8,1,294.0,88.54,0.0,294.0
68599,40215,5,1,282.0,80.56,0.0,282.0
68600,40215,20,1,46.0,22.32,0.0,46.0
68601,40216,1,1,375.0,112.99,0.0,375.0
68602,40216,21,1,29.0,10.73,0.0,29.0
68603,40217,1,1,371.0,112.99,0.0,371.0
68604,40218,9,1,304.0,93.54,0.0,304.0
68605,40218,16,1,212.0,49.69,0.0,212.0
68606,40219,4,1,322.0,101.59,32.2,289.8
68607,40219,3,1,353.0,109.62,35.3,317.7
